"player_id","player_fullname","injury_location","injury_category","injury_timing","injury_type","effective_start_of_injury","effective_end_of_injury","season"
46565,Nate Stanley,Unknown,Unknown,Unknown,Unknown,2021-09-01,2022-09-01,2021
57378,CJ Verdell,Unknown Leg,Unknown,Unknown,Unknown,2021-10-07,2022-09-01,2021
42863,Xavier Kelly,Achillies,Soft Tissue,OTA or Mini Camp,Unknown,2021-06-02,2022-09-01,2021
60339,Christian Anderson,Unknown Shoulder and Arm,Unknown,Unknown,Unknown,2021-10-23,2022-09-01,2021
81537,Parker Ferguson,Unknown,Unknown,OTA or Mini Camp,Unknown,2021-06-11,2022-09-01,2021
45521,Tre Harbison III,Brain,Nervous System,Unknown,Concussion,2021-08-07,2022-09-01,2021
40326,Nick Starkel,Unknown Shoulder and Arm,Unknown,Unknown,Unknown,2021-10-11,2022-09-01,2021
99807,Tayquon Johnson,Pectoral,Unknown,Unknown,Unknown,2021-09-15,2022-09-01,2021
46747,Donell Stanley,Unknown,Unknown,Unknown,Unknown,2021-08-18,2022-09-01,2021
99774,Lannden Zanders,Shoulder,Unknown,Unknown,Unknown,2021-09-06,2022-09-01,2021
77728,Cam'Ron Harris,Knee,Unknown,Unknown,Unknown,2021-10-18,2022-09-01,2021
111112,Da'Jon Bonnee,Unknown Lower Body,Unknown,Unknown,Unknown,2021-09-23,2022-09-01,2021
48487,Joe Ostman,Brain,Nervous System,Unknown,Concussion,2021-08-25,2022-09-01,2021
43191,Amir Tyler,Unknown Upper Body,Unknown,Unknown,Unknown,2021-10-19,2022-09-01,2021
44089,Patrick Rosette,Knee,Unknown,Unknown,Unknown,2021-08-31,2022-09-01,2021
41336,Sadarius Hutcherson,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-09-01,2021
12092,Bryan Cox Jr.,Achillies,Soft Tissue,OTA or Mini Camp,Unknown,2021-06-22,2022-09-01,2021
8685,Jeremiah Attaochu,Pectoral,Soft Tissue,Game,Tear,2021-10-13,2022-09-01,2021
7898,Earl Watford,Unknown,Unknown,Unknown,Unknown,2021-09-06,2022-09-01,2021
5728,Ted Larsen,Knee,Unknown,Unknown,Unknown,2021-08-31,2022-09-01,2021
7292,L.J. Fort,Knee - ACL,Soft Tissue,Game,Tear,2021-08-23,2022-09-01,2021
21605,Skai Moore,Back,Unknown,Unknown,Unknown,2021-08-24,2022-09-01,2021
10765,Blake Martinez,Knee - ACL,Soft Tissue,Game,Tear,2021-09-29,2022-09-01,2021
7915,Levine Toilolo,Achillies,Soft Tissue,Training Camp,Unknown,2021-08-07,2022-09-01,2021
9688,Denzelle Good,Knee - ACL,Soft Tissue,Game,Tear,2021-09-15,2022-09-01,2021
10805,Alex Collins,Abdomen,Unknown,Unknown,Unknown,2021-11-25,2022-09-01,2021
10830,Blake Countess,Unknown,Unknown,Unknown,Unknown,2021-08-31,2022-09-01,2021
10710,Shon Coleman,Tricep,Unknown,Unknown,Unknown,2021-08-31,2022-09-01,2021
26296,Tae Davis,Unknown,Unknown,Unknown,Unknown,2021-09-01,2022-09-01,2021
11022,Justin Murray,Back,Unknown,Unknown,Unknown,2021-09-30,2022-09-01,2021
7040,Derek Wolfe,Back,Unknown,Training Camp,Unknown,2021-09-09,2022-09-01,2021
7040,Derek Wolfe,Hip,Unknown,Unknown,Unknown,2021-09-09,2022-09-01,2021
7904,J.C. Tretter,Knee,Unknown,Unknown,Unknown,2021-09-08,2022-09-01,2021
34845,Montrel Meander,Achillies,Soft Tissue,Unknown,Unknown,2021-08-23,2022-09-01,2021
7078,Brandon Brooks,Knee,Unknown,Unknown,Unknown,2021-09-08,2022-09-01,2021
11162,Joel Heath,Knee,Unknown,OTA or Mini Camp,Unknown,2021-05-27,2022-09-01,2021
26618,Jordan Wilkins,Unknown Illness,Unknown,Non Football Related,Unknown,2021-10-08,2022-09-01,2021
11437,Sam Ficken,Groin,Soft Tissue,Practice,Unknown,2021-09-10,2022-09-01,2021
7151,Jack Crawford,Unknown,Unknown,Unknown,Unknown,2021-08-24,2022-09-01,2021
6290,Marcus Cannon,Back,Unknown,Unknown,Unknown,2021-10-06,2022-09-01,2021
11074,Marcus Johnson,Hamstring,Soft Tissue,Game,Unknown,2021-11-23,2022-09-01,2021
9902,Malcolm Brown,Ribs,Unknown,Unknown,Unknown,2021-10-20,2022-09-01,2021
7923,Oday Aboushi,Knee - ACL,Soft Tissue,Game,Tear,2021-10-12,2022-09-01,2021
55889,Diashun Moss,Unknown Upper Body,Unknown,Unknown,Unknown,2021-11-07,2022-09-01,2021
29601,Hunter Niswander,Covid,Infectious,Non Football Related,Infection,2021-12-28,2022-09-01,2021
29601,Hunter Niswander,Back,Unknown,Unknown,Unknown,2021-08-20,2022-09-01,2021
131656,Stanley Saole-McKenzie,Unknown Leg,Unknown,Unknown,Unknown,2021-10-06,2022-09-01,2021
52010,Neil Pau'u,Unknown Leg,Unknown,Unknown,Unknown,2021-11-08,2022-09-01,2021
56166,Jaylin Dickerson,Ankle,Soft Tissue,Unknown,Sprain,2021-10-23,2022-09-01,2021
49921,Kuony Deng,Unknown Leg,Unknown,Unknown,Unknown,2021-10-06,2022-09-01,2021
124359,Ken Seals,Unknown Leg,Unknown,Unknown,Unknown,2021-11-22,2022-08-10,2021
82000,Cameron Wire,Unknown Lower Body,Unknown,Unknown,Unknown,2021-11-22,2022-08-10,2021
122164,E.J. Williams,Knee,Unknown,Unknown,Unknown,2021-11-21,2022-08-10,2021
55029,Kyle Vantrease,Unknown Shoulder and Arm,Unknown,Unknown,Unknown,2021-11-17,2022-08-10,2021
83580,Jack Tuttle,Ankle,Unknown,Unknown,Unknown,2021-11-15,2022-08-10,2021
81794,Jake Levengood,Ankle,Unknown,Unknown,Unknown,2021-11-14,2022-08-10,2021
122421,Lawrance Toafili,Unknown Leg,Unknown,Unknown,Unknown,2021-11-14,2022-08-10,2021
83537,Tyler Shough,Collarbone,Unknown,Unknown,Unknown,2021-11-14,2022-08-10,2021
98005,Theo Wease,Unknown Leg,Unknown,Unknown,Unknown,2021-11-14,2022-08-10,2021
131743,Sione Lolohea,Ankle,Unknown,Unknown,Unknown,2021-11-14,2022-08-10,2021
123135,Ethan Carde,Unknown Leg,Unknown,Unknown,Unknown,2021-11-11,2022-08-10,2021
124039,Arian Smith,Unknown Leg,Skeletal,Unknown,Fracture,2021-11-11,2022-08-10,2021
130584,Harrison Waylee,Unknown Shoulder and Arm,Unknown,Unknown,Unknown,2021-11-11,2022-08-10,2021
97197,Reese White,Ankle,Unknown,Unknown,Unknown,2021-11-10,2022-08-10,2021
61173,CJ Lewis,Finger,Unknown,Unknown,Unknown,2021-11-09,2022-08-10,2021
123072,Zach Evans,Foot,Unknown,Unknown,Unknown,2021-11-07,2022-08-10,2021
98214,Joseph Ngata,Foot,Unknown,Unknown,Unknown,2021-11-07,2022-08-10,2021
77641,Brady McBride,Ankle,Unknown,Unknown,Unknown,2021-11-07,2022-08-10,2021
66123,Isaiah Bowser,Unknown Leg,Unknown,Unknown,Unknown,2021-11-07,2022-08-10,2021
83574,Dorian Thompson-Robinson,Hand,Unknown,Unknown,Unknown,2021-11-07,2022-08-10,2021
55433,Christian Beal-Smith,Unknown Lower Body,Unknown,Unknown,Unknown,2021-11-07,2022-08-10,2021
58021,Guy Thomas,Unknown Lower Body,Unknown,Unknown,Unknown,2021-11-06,2022-08-10,2021
98346,Devin Baldwin,Shoulder,Unknown,Unknown,Unknown,2021-11-03,2022-08-10,2021
97469,Nicktroy Fortune,Unknown Leg,Unknown,Unknown,Unknown,2021-10-31,2022-08-10,2021
84196,Cornelius McCoy,Hamstring,Soft Tissue,Unknown,Unknown,2021-10-30,2022-08-10,2021
147479,Blake Fisher,Knee,Unknown,Unknown,Unknown,2021-10-29,2022-08-10,2021
58049,Isaiah Moore,Knee,Unknown,Unknown,Unknown,2021-10-27,2022-08-10,2021
58141,Sherrod Greene,Knee,Unknown,Unknown,Unknown,2021-10-27,2022-08-10,2021
145205,Courtney McBride,Ankle,Unknown,Unknown,Unknown,2021-10-27,2022-08-10,2021
83799,Richard Newton,Knee - ACL,Soft Tissue,Unknown,Tear,2021-10-26,2022-08-10,2021
131739,Alton Julian,Knee,Unknown,Unknown,Unknown,2021-10-26,2022-08-10,2021
75886,Chevan Cordeiro,Shoulder,Unknown,Unknown,Unknown,2021-10-17,2022-08-10,2021
83806,Isaac Guerendo,Unknown Leg,Unknown,Unknown,Unknown,2021-10-17,2022-08-10,2021
57090,Chris Elmore,Unknown Leg,Unknown,Unknown,Unknown,2021-10-17,2022-08-10,2021
84282,Talik Keaton,Hand,Unknown,Unknown,Unknown,2021-10-17,2022-08-10,2021
147483,Cane Berrong,Knee - ACL,Soft Tissue,Unknown,Tear,2021-10-15,2022-08-10,2021
83353,Cory Trice Jr.,Knee,Unknown,Unknown,Unknown,2021-10-14,2022-08-10,2021
99500,Tykee Smith,Knee - ACL,Soft Tissue,Unknown,Tear,2021-10-14,2022-08-10,2021
84283,Jeshaun Jones,Unknown Leg,Unknown,Unknown,Unknown,2021-10-11,2022-08-10,2021
84425,Brycen Tremayne,Knee,Unknown,Unknown,Unknown,2021-10-11,2022-08-10,2021
146410,Michael Trigg,Unknown Leg,Unknown,Unknown,Unknown,2021-10-11,2022-08-10,2021
131834,Kobe Pepe,Shoulder,Unknown,Unknown,Unknown,2021-10-11,2022-08-10,2021
146384,Emmet Kenney,Hip,Unknown,Unknown,Unknown,2021-10-11,2022-08-10,2021
99839,Kristian Varner,Unknown Upper Body,Unknown,Unknown,Unknown,2021-10-10,2022-08-10,2021
145417,Ty Keyes,Unknown Lower Body,Unknown,Unknown,Unknown,2021-10-10,2022-08-10,2021
82134,Michael Penix Jr.,Shoulder,Unknown,Unknown,Unknown,2021-10-10,2022-08-10,2021
124215,Ennis Rakestraw Jr.,Knee - ACL,Soft Tissue,Unknown,Tear,2021-10-06,2022-08-10,2021
84284,Dontay Demus Jr.,Knee,Unknown,Unknown,Unknown,2021-10-05,2022-08-10,2021
101643,Kay'Ron Lynch-Adams,Ankle,Unknown,Unknown,Unknown,2021-10-05,2022-08-10,2021
61105,Chadarius Townsend,Chest,Skeletal,Unknown,Fracture,2021-10-05,2022-08-10,2021
144141,Will Taylor,Knee,Unknown,Unknown,Unknown,2021-10-04,2022-08-10,2021
123926,Jase McClellan,Knee,Unknown,Unknown,Unknown,2021-10-04,2022-08-10,2021
124328,Jaylon Jones,Foot,Unknown,Unknown,Unknown,2021-10-04,2022-08-10,2021
97774,Jonathan Mingo,Foot,Unknown,Unknown,Unknown,2021-10-03,2022-08-10,2021
60475,Tristan Gebbia,Hamstring,Soft Tissue,Unknown,Unknown,2021-10-03,2022-08-10,2021
59799,Carlos Rubio,Unknown Lower Body,Unknown,Unknown,Unknown,2021-09-30,2022-08-10,2021
98255,Jax Harrington,Unknown Lower Body,Unknown,Unknown,Unknown,2021-09-30,2022-08-10,2021
60646,Marquis Waters,Pectoral,Unknown,Unknown,Unknown,2021-09-29,2022-08-10,2021
61255,D.J. Matthews Jr.,Knee - ACL,Soft Tissue,Unknown,Tear,2021-09-27,2022-08-10,2021
61460,Braden Smith,Knee,Soft Tissue,Unknown,Tear,2021-09-27,2022-08-10,2021
122142,Bryan Bresee,Knee - ACL,Soft Tissue,Unknown,Tear,2021-09-26,2022-08-10,2021
81701,John Kourtis,Knee - MCL,Soft Tissue,Unknown,Sprain,2021-09-26,2022-08-10,2021
99016,Rian Davis,Quadricep,Soft Tissue,Unknown,Unknown,2021-09-26,2022-08-10,2021
58203,Monty Montgomery,Knee - ACL,Soft Tissue,Unknown,Tear,2021-09-25,2022-08-10,2021
122166,John Williams,Knee - ACL,Unknown,Unknown,Unknown,2021-09-24,2022-08-10,2021
97667,Matt Drayton,Knee,Unknown,Unknown,Unknown,2021-09-24,2022-08-10,2021
40021,Latrell Williams,Knee - ACL,Soft Tissue,Unknown,Tear,2021-09-21,2022-08-10,2021
71332,Sean Dollars,Knee,Unknown,Unknown,Unknown,2021-09-20,2022-08-10,2021
60029,DJ Washington,Toe,Unknown,Unknown,Unknown,2021-09-20,2022-08-10,2021
63074,Jaquan Amos,Unknown Leg,Unknown,Unknown,Unknown,2021-09-20,2022-08-10,2021
123124,Troy Omeire,Knee,Unknown,Unknown,Unknown,2021-09-20,2022-08-10,2021
122057,Kody Epps,Foot,Unknown,Unknown,Unknown,2021-09-20,2022-08-10,2021
146538,Bram Walden,Unknown Leg,Unknown,Unknown,Unknown,2021-09-20,2022-08-10,2021
100388,Adonis Otey,Wrist,Unknown,Unknown,Unknown,2021-09-20,2022-08-10,2021
100625,Patrick Herbert,Knee,Unknown,Unknown,Unknown,2021-09-20,2022-08-10,2021
84189,Tommy Bush,Unknown Leg,Unknown,Unknown,Unknown,2021-09-19,2022-08-10,2021
97360,Marquez Beason,Hamstring,Soft Tissue,Unknown,Unknown,2021-09-19,2022-08-10,2021
77800,Kobe Lewis,Knee,Unknown,Unknown,Unknown,2021-09-19,2022-08-10,2021
77266,Keye Thompson,Knee,Unknown,Unknown,Unknown,2021-09-19,2022-08-10,2021
41127,Luke Anthony,Ankle,Unknown,Unknown,Unknown,2021-09-19,2022-08-10,2021
101384,Deonte Banks,Shoulder,Unknown,Unknown,Unknown,2021-09-18,2022-08-10,2021
123884,Jaivian Lofton,Knee,Unknown,Unknown,Unknown,2021-09-18,2022-08-10,2021
102788,Ositadinma Ekwonu,Achillies,Soft Tissue,Unknown,Tear,2021-09-16,2022-08-10,2021
76647,DeAndre Hollins,Unknown Lower Body,Unknown,Unknown,Unknown,2021-09-15,2022-08-10,2021
144133,Dietrick Pennington,Knee - ACL,Soft Tissue,Unknown,Tear,2021-09-14,2022-08-10,2021
83864,Josh Proctor,Unknown Leg,Unknown,Unknown,Unknown,2021-09-14,2022-08-10,2021
77127,Payton Wilson,Shoulder,Unknown,Unknown,Unknown,2021-09-14,2022-08-10,2021
124329,Haynes King,Ankle,Skeletal,Unknown,Fracture,2021-09-14,2022-08-10,2021
72388,Justin Flowe,Unknown Leg,Unknown,Unknown,Unknown,2021-09-14,2022-08-10,2021
122207,Donald Chaney Jr.,Unknown Leg,Unknown,Unknown,Unknown,2021-09-13,2022-08-10,2021
41982,Cam McCormick,Achillies,Soft Tissue,Game,Tear,2021-09-13,2022-08-10,2021
82216,Dorian Gerald,Unknown Leg,Unknown,Unknown,Unknown,2021-09-12,2022-08-10,2021
66798,Josh Hayes,Unknown Leg,Unknown,Unknown,Unknown,2021-09-10,2022-08-10,2021
99307,Trace Ford,Knee - ACL,Soft Tissue,Unknown,Tear,2021-09-09,2022-08-10,2021
84316,Dominic Gicinto,Wrist,Unknown,Unknown,Unknown,2021-09-08,2022-08-10,2021
145702,Tyson Davis,Knee,Unknown,Unknown,Unknown,2021-09-08,2022-08-10,2021
83821,Fa'Najae Gotay,Unknown Upper Body,Unknown,Unknown,Unknown,2021-09-07,2022-08-10,2021
101041,Bailey Malovic,Unknown Lower Body,Unknown,Unknown,Unknown,2021-09-07,2022-08-10,2021
98287,Matt Smith,Knee,Unknown,Unknown,Unknown,2021-09-07,2022-08-10,2021
77892,David Martin-Robinson,Shoulder,Unknown,Unknown,Unknown,2021-09-06,2022-08-10,2021
124034,Tate Ratledge,Foot,Skeletal,Unknown,Fracture,2021-09-06,2022-08-10,2021
84197,Sam Pinckney,Unknown,Infectious,Unknown,Infection,2021-09-04,2022-08-10,2021
97105,Cameron Ross,Foot,Unknown,Unknown,Unknown,2021-09-04,2022-08-10,2021
61513,Beau Corrales,Unknown Lower Body,Unknown,Unknown,Herniated,2021-09-03,2022-08-10,2021
77128,Calvin Hart Jr.,Unknown Leg,Unknown,Unknown,Unknown,2021-09-03,2022-08-10,2021
99276,Will Jones II,Knee - ACL,Soft Tissue,Unknown,Tear,2021-09-02,2022-08-10,2021
83562,J.T. Shrout,Knee,Unknown,Unknown,Unknown,2021-08-31,2022-08-10,2021
82153,Tyler Friday,Knee - ACL,Unknown,Unknown,Unknown,2021-08-31,2022-08-10,2021
57262,Isaac Vance,Unknown Leg,Unknown,Unknown,Unknown,2021-08-31,2022-08-10,2021
144719,Jaden Alexis,Knee,Unknown,Unknown,Unknown,2021-08-30,2022-08-10,2021
70983,Brayden Liebrock,Shoulder,Unknown,Unknown,Unknown,2021-08-30,2022-08-10,2021
132973,Nathaniel Beal III,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-27,2022-08-10,2021
55044,Chibueze Onwuka,Achillies,Soft Tissue,Unknown,Unknown,2021-08-25,2022-08-10,2021
144492,K'Wan Powell,Knee,Unknown,Unknown,Unknown,2021-08-25,2022-08-10,2021
101126,Christian Helms,Foot,Skeletal,Unknown,Fracture,2021-08-25,2022-08-10,2021
77662,Matt Valecce,Unknown Lower Body,Unknown,Unknown,Unknown,2021-08-25,2022-08-10,2021
146912,Jake Helfrich,Heart,Unknown,Unknown,Unknown,2021-08-25,2022-08-10,2021
49811,Todd Bradley-Glenn,Bicep,Soft Tissue,Unknown,Unknown,2021-08-24,2022-08-10,2021
123773,Lavel Davis Jr.,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-23,2022-08-10,2021
100835,Oscar Adaway III,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-22,2022-08-10,2021
43401,Linwood Crump,Unknown Upper Body,Unknown,Unknown,Unknown,2021-08-21,2022-08-10,2021
98748,Mikel Barkley,Foot,Unknown,Unknown,Unknown,2021-08-20,2022-08-10,2021
100615,Briton Allen,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-18,2022-08-10,2021
58236,Tayler Katoa,Achillies,Soft Tissue,Unknown,Unknown,2021-08-18,2022-08-10,2021
129917,Cole Dakovich,Unknown Leg,Unknown,Unknown,Unknown,2021-08-18,2022-08-10,2021
75046,Jaylen Johnson,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
98645,Jaydon Hill,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
144997,Thomas Fidone II,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
61362,Clevan Thomas Jr.,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
143904,Leo Blackburn,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
99622,RJ Harvey,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
81674,Jordyn Slaughter,Ankle,Skeletal,Unknown,Fracture,2021-08-17,2022-08-10,2021
98492,Zachary Franks,Unknown Lower Body,Unknown,Unknown,Unknown,2021-08-17,2022-08-10,2021
124008,Jeremiah Wright,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
129732,Cam Porter,Unknown Lower Body,Unknown,Unknown,Unknown,2021-08-17,2022-08-10,2021
101066,James Fullbright III,Knee,Unknown,Unknown,Unknown,2021-08-17,2022-08-10,2021
61215,Maurice Bell,Achillies,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
100208,Trevon Raymore,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
129457,Dexter Williams II,Knee - ACL,Soft Tissue,Unknown,Tear,2021-08-17,2022-08-10,2021
124211,Ja'Mori Maclin,Forearm,Skeletal,Unknown,Fracture,2021-08-17,2022-08-10,2021
82552,Will Honas,Knee,Unknown,Unknown,Unknown,2021-08-17,2023-03-15,2021
57366,J.K. Dobbins,Knee - ACL,Soft Tissue,Game,Tear,2021-08-30,2022-09-28,2021
122827,Ja'Qurious Conley,Knee,Unknown,Unknown,Unknown,2021-12-31,2022-10-17,2021
83025,Jerry Jacobs,Knee - ACL,Soft Tissue,Game,Tear,2021-12-12,2022-10-27,2021
81725,Jalen Mayfield,Back,Unknown,Unknown,Unknown,2022-01-06,2022-09-10,2021
156970,Eli Raridon,Knee - ACL,Soft Tissue,Game,Tear,2021-12-21,2022-08-16,2021
43449,Daelin Hayes,Knee,Unknown,Game,Unknown,2021-12-31,2023-08-01,2021
11800,Adam Shaheen,Knee,Unknown,Game,Unknown,2021-11-24,2023-08-01,2021
61224,Blake Proehl,Knee,Unknown,Unknown,Unknown,2021-08-17,2023-08-01,2021
124146,Kade Renfro,Knee - ACL,Soft Tissue,Unknown,Tear,2021-12-21,2023-08-01,2021
8755,Logan Thomas,Knee - ACL,Soft Tissue,Game,Tear,2021-12-08,2023-08-01,2021
56436,Chase Young,Knee - ACL,Soft Tissue,Game,Tear,2021-11-16,2023-08-01,2021
7891,David Bakhtiari,Knee - ACL,Soft Tissue,Game,Tear,2021-11-12,2023-08-01,2021
11962,Brandon Wilson,Knee - ACL,Soft Tissue,Game,Tear,2021-11-09,2023-08-01,2021
8660,Jason Verrett,Knee - ACL,Soft Tissue,Game,Tear,2021-09-14,2023-08-01,2021
28987,Javin White,Knee - ACL,Soft Tissue,Game,Tear,2021-09-02,2023-08-01,2021
99081,Warren McClendon Jr.,Unknown,Unknown,Non Football Related,Unknown,2022-01-15,2023-08-01,2021
34397,Greg Senat,Unknown,Unknown,Unknown,Unknown,2021-08-31,2023-08-01,2021
61125,Thomas Hennigan,Unknown,Unknown,Game,Unknown,2021-08-17,2023-08-01,2021
49434,Julian Blackmon,Shoulder,Unknown,Game,Unknown,2022-09-21,2022-09-28,2022
10829,Wes Schweitzer,Brain,Nervous System,Game,Unknown,2022-09-28,2023-08-01,2022
99218,Treylon Burks,Toe,Soft Tissue,Game,Tear,2022-10-05,2022-11-14,2022
55038,Charlie Jones,Unknown,Unknown,Unknown,Unknown,2022-10-17,2022-11-17,2022
81532,Damien Lewis,Ankle,Soft Tissue,Game,Sprain,2022-08-18,2022-09-21,2022
84084,Zack Kuntz,Unknown,Unknown,Unknown,Unknown,2022-10-17,2022-10-24,2022
82096,Zach Wilson,Ankle,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
28991,Richie James,Ankle,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
39395,Daniel Jones,Ankle,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
11829,Chris Wormley,Ankle,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
57472,Salvon Ahmed,Back,Unknown,Practice,Unknown,2022-10-06,2022-10-12,2022
44771,Russell Gage,Back,Unknown,Practice,Unknown,2022-10-08,2022-10-12,2022
51081,Julian Love,Brain,Nervous System,Practice,Unknown,2022-10-05,2022-10-12,2022
9575,Adrian Amos,Brain,Nervous System,Practice,Unknown,2022-10-05,2022-10-12,2022
57890,Kyron Johnson,Brain,Nervous System,Practice,Unknown,2022-10-05,2022-10-12,2022
6183,Cameron Heyward,Elbow,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
10781,Quinton Jefferson,Elbow,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
48500,Carl Granderson,Eye,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
11836,Fabian Moreau,Foot,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
59992,Josh Myers,Foot,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
25445,Levi Wallace,Foot,Unknown,Practice,Unknown,2022-10-05,2022-10-12,2022
130577,Trayvon Rudolph,Knee - ACL,Soft Tissue,Practice,Tear,2022-08-10,2023-08-01,2022
47294,Hayden Hurst,Calf,Soft Tissue,Game,Unknown,2023-01-26,2023-08-01,2022
11763,Christian McCaffrey,Calf,Soft Tissue,Game,Unknown,2023-01-25,2023-08-01,2022
47034,Josiah Deguara,Calf,Soft Tissue,Game,Unknown,2023-01-05,2023-08-01,2022
145172,Riley Mahlman,Unknown Leg,Unknown,Unknown,Unknown,2022-10-17,2022-11-02,2022
82111,Emory Jones,Brain,Nervous System,Game,Concussion,2022-10-10,2022-11-02,2022
10789,Joe Haeg,Brain,Nervous System,Practice,Concussion,2022-08-21,2022-09-07,2022
151069,Malachi Fields,Foot,Skeletal,Practice,Fracture,2022-07-29,2022-11-08,2022
129927,Jack Nelson,Unknown Illness,Unknown,Unknown,Unknown,2022-10-17,2022-11-21,2022
101465,Maema Njongmeta,Hand,Unknown,Unknown,Unknown,2022-10-17,2022-11-21,2022
40815,Austin Myers,Unknown,Unknown,Unknown,Unknown,2022-10-17,2022-11-21,2022
124105,BJ Ojulari,Knee,Unknown,Unknown,Unknown,2022-10-17,2022-10-24,2022
101368,Semar Melvin,Unknown Leg,Unknown,Unknown,Unknown,2022-10-17,2022-12-31,2022
100866,Caleb McMillan,Unknown Lower Body,Unknown,Unknown,Unknown,2022-10-17,2022-12-31,2022
82190,Isaiah Mullens,Unknown Leg,Unknown,Unknown,Unknown,2022-10-17,2022-12-31,2022
72168,Spencer Lytle,Unknown,Unknown,Unknown,Unknown,2022-10-17,2022-12-31,2022
144991,Latrell Neville,Unknown,Unknown,Unknown,Unknown,2022-10-17,2022-10-24,2022
28844,Nate Herbig,Calf,Soft Tissue,Game,Unknown,2023-01-04,2023-08-01,2022
46238,Elijah Wilkinson,Calf,Soft Tissue,Unknown,Unknown,2022-12-28,2023-08-01,2022
46104,Brian Allen,Calf,Soft Tissue,Game,Unknown,2022-12-21,2023-08-01,2022
86392,Corey Kiner,Hand,Unknown,Game,Unknown,2022-10-01,2022-11-02,2022
147482,Pat Coogan,Knee - Meniscus,Soft Tissue,Practice,Unknown,2022-03-15,2022-11-02,2022
101680,Hayden Rucci,Unknown Leg,Unknown,Unknown,Unknown,2022-10-17,2022-11-02,2022
122555,Jalon Daniels,Shoulder,Skeletal,Game,Dislocation,2022-10-10,2022-11-21,2022
105891,Marcus Robitaille,Unknown Leg,Unknown,Unknown,Unknown,2022-10-17,2022-11-21,2022
6515,Nick Bellore,Unknown Illness,Infectious,Game,Unknown,2022-12-28,2023-01-05,2022
84148,Gunner Romney,Unknown,Unknown,Unknown,Unknown,2022-10-17,2023-01-15,2022
81284,Jared Small,Knee,Unknown,Unknown,Unknown,2022-10-17,2022-12-31,2022
145176,Jack Pugh,Unknown Leg,Unknown,Unknown,Unknown,2022-10-17,2022-12-31,2022
78085,Jaylon Robinson,Unknown,Unknown,Unknown,Unknown,2022-10-17,2022-10-24,2022
82132,Reese Taylor,Unknown,Unknown,Unknown,Unknown,2022-10-17,2022-11-11,2022
81775,Jarrett Patterson,Foot,Soft Tissue,Practice,Sprain,2022-08-19,2022-09-08,2022
27948,Ben Skowronek,Calf,Soft Tissue,Game,Unknown,2022-12-21,2023-08-01,2022
57135,Trelon Smith,Ankle,Unknown,Unknown,Unknown,2022-10-17,2022-11-02,2022
129537,Tarheeb Still,Finger,Unknown,Unknown,Unknown,2022-10-17,2022-11-02,2022
99619,Treshaun Ward,Unknown Upper Body,Unknown,Game,Unknown,2022-10-10,2022-11-08,2022
7783,Eric Fisher,Calf,Soft Tissue,Game,Unknown,2022-12-21,2023-08-01,2022
10717,Jordan Jenkins,Ankle,Unknown,Unknown,Unknown,2022-07-26,2022-08-21,2022
42806,Shaka Toney,Calf,Soft Tissue,Game,Unknown,2022-11-03,2023-08-01,2022
8665,Jimmie Ward,Hamstring,Soft Tissue,Training Camp,Unknown,2022-08-16,2022-10-08,2022
121788,Brandon Thomas,Unknown,Unknown,Unknown,Unknown,2022-10-17,2022-10-24,2022
9460,Byron Jones,Lower Leg,Unknown,Unknown,Unknown,2022-03-01,2022-08-21,2022
58099,Kenneth Murray Jr.,Ankle,Unknown,Unknown,Unknown,2022-04-08,2022-08-21,2022
41968,Trayvon Mullen,Foot,Unknown,Unknown,Unknown,2022-05-01,2022-08-21,2022
8000,Jordan Poyer,Ribs,Unknown,Non Football Related,Unknown,2022-07-24,2022-08-21,2022
84135,Anthony Schwartz,Knee,Soft Tissue,Training Camp,Strain,2022-07-29,2022-08-21,2022
